Video_Source,Event_ID,Timestamp,Timestamp_Sec,Frame_Number,Track_ID,Object_Class,Violation_Type,Severity,Evidence_Snapshot
Real Video 5,EVT_0317,0:00:09,9.8,294,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0317_id20.jpg
Real Video 5,EVT_0318,0:00:09,9.8,294,39,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0318_id39.jpg
Real Video 5,EVT_0319,0:00:10,10.4,312,19,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0319_id19.jpg
Real Video 5,EVT_0320,0:00:11,11.3,339,20,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0320_id20.jpg
Real Video 5,EVT_0321,0:00:11,11.3,339,39,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0321_id39.jpg
Real Video 5,EVT_0322,0:00:11,11.9,357,19,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0322_id19.jpg
Real Video 5,EVT_0323,0:00:12,12.7,381,41,bottle,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0323_id41.jpg
Real Video 5,EVT_0324,0:00:12,12.8,384,39,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0324_id39.jpg
Real Video 5,EVT_0325,0:00:14,14.2,426,41,bottle,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0325_id41.jpg
Real Video 5,EVT_0326,0:00:14,14.3,429,39,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0326_id39.jpg
Real Video 5,EVT_0327,0:00:15,15.7,471,41,bottle,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0327_id41.jpg
Real Video 5,EVT_0328,0:00:15,15.8,474,39,bowl,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0328_id39.jpg
Real Video 5,EVT_0329,0:00:16,16.1,483,1,apple,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0329_id1.jpg
Real Video 5,EVT_0330,0:00:16,16.1,483,2,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_5/violation_EVT_0330_id2.jpg
Real Video 5,EVT_0331,0:00:16,16.1,483,3,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0331_id3.jpg
Real Video 5,EVT_0332,0:00:16,16.13,484,135,apple,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0332_id135.jpg
Real Video 5,EVT_0333,0:00:16,16.13,484,136,bowl,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_5/violation_EVT_0333_id136.jpg
Real Video 5,EVT_0334,0:00:16,16.13,484,137,bowl,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0334_id137.jpg
Real Video 5,EVT_0335,0:00:17,17.43,523,143,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0335_id143.jpg
Real Video 5,EVT_0336,0:00:18,18.43,553,157,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0336_id157.jpg
Real Video 5,EVT_0337,0:00:18,18.63,559,161,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0337_id161.jpg
Real Video 5,EVT_0338,0:00:18,18.93,568,143,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0338_id143.jpg
Real Video 5,EVT_0339,0:00:19,19.93,598,157,refrigerator,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0339_id157.jpg
Real Video 5,EVT_0340,0:00:20,20.03,601,173,apple,Restricted Access (Biohazard Restricted Zone); Missing Safety Goggles / Lab Coat,HIGH,evidence/real_video_5/violation_EVT_0340_id173.jpg
Real Video 5,EVT_0341,0:00:20,20.43,613,143,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0341_id143.jpg
Real Video 5,EVT_0342,0:00:21,21.87,656,144,oven,Restricted Access (Biohazard Restricted Zone),HIGH,evidence/real_video_5/violation_EVT_0342_id144.jpg
Real Video 5,EVT_0343,0:00:21,21.93,658,143,person,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0343_id143.jpg
Real Video 5,EVT_0344,0:00:22,22.4,672,1,tv,Missing Safety Goggles / Lab Coat,MEDIUM,evidence/real_video_5/violation_EVT_0344_id1.jpg
